UML_ID,Mill_Name,Group_Name,Group,Parent_Com,Parent Company,Comments,RSPO_Statu,RSPO_Type,Date,Latitude,Longitude,ISO,Country,Province,District,Confidence,Alternativ,Type,Alt Names
PO1000011313,BRABANTA POM,SOCFIN S.A.,SOCFIN,BRABANTA S.A.,,,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,-4.376641,20.289561,COD,Democratic Republic of the Congo,Maï-Ndombe,Oshwe,2-High Confidence, ,,
PO1000011314,DIBOMBARI POM,SOCFIN S.A.,SOCFIN,SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES),,,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,4.221521,9.607448,CMR,Cameroon,Littoral,Moungo,2-High Confidence, ,,
PO1000011315,ESEKA POM,SOCFIN S.A.,SOCFIN,SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES),,,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.640702,10.711426,CMR,Cameroon,Centre,Nyong et Kéllé,2-High Confidence, ,,
PO1000011316,MBONGO POM,SOCFIN S.A.,SOCFIN,SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES),,,RSPO Certified,"RSPO Certified, MB",2020/09/01 00:00:00+00,3.865892,9.856122,CMR,Cameroon,Littoral,Sanaga Maritime,2-High Confidence, ,,
PO1000011317,KIENKE POM,SOCFIN S.A.,SOCFIN,SOCAPALM (SOCIÉTÉ CAMEROUNAISE DE PALMERAIES),,,Not RSPO Certified,,2020/09/01 00:00:00+00,2.856912,9.97636,CMR,Cameroon,Sud,Océan,2-High Confidence, ,,
PO1000011318,PKS 10,TUNAS BARU LAMPUNG,Tunas Baru Lampung,PT BUMI PERKASA GEMILANG,,,Not RSPO Certified,,2020/09/01 00:00:00+00,-0.3452,109.693,IDN,Indonesia,Kalimantan Barat,Kubu Raya,2-High Confidence, ,,
PO1000011319,SINERGI PERKEBUNAN NUSANTARA,PTPN IV,PTP Nusantara IV,PT SINERGI PERKEBUNAN NUSANTARA,,,Not RSPO Certified,,2020/09/01 00:00:00+00,-1.988699,121.012261,IDN,Indonesia,Sulawesi Tengah,Morowali,2-High Confidence, ,,
PO1000011381,GHANA POM,SOCFIN S.A.,SOCFIN,PLANTATION SOCFINAF GHANA (PSG),,,Not RSPO Certified,,2020/09/01 00:00:00+00,5.156406,-1.712786,GHA,Ghana,Western,Mpohor Wassa East,2-High Confidence, ,,"PLANTATION SOCFINAF GHANA,PLANTATION SOCFINAFGHANA"
PO1000011396,SOCFIN S.A.,SOCFIN S.A.,SOCFIN,SOCFIN S.A.,,,RSPO Certified,"RSPO Certified, MB",,0.10750000,6.60305600,STP,Sao Tome and Principe,Sao Tome,Caué,2-High Confidence,,,
PO1000011406,NABIRE MATOA,UNKNOWN,Goodhope,GOODHOPE ASIA HOLDINGS LTD.,Goodhope,,Not RSPO Certified,,2020/09/01 00:00:00+00,-3.461533,135.256064,IDN,Indonesia,Papua,Nabire,1-Fully verified, ,,"NABIRE BARU,PT NABIRE BARU - NABIRE MATOA MILL"
PO1000011477,TULIP,UNKNOWN,Eagle High Plantations (EHPT),TANDAN SAWITA PAPUA,,,Not RSPO Certified,,2020/09/01 00:00:00+00,-2.86758,140.88036,IDN,Indonesia,Papua,Desa Arso Kota,2-High Confidence, ,,
PO1000011478,SINDORA SERAYA,UNKNOWN,Sindora,SINDORA SERAYA,,,Not RSPO Certified,,2020/09/01 00:00:00+00,1.89136,100.95264,IDN,Indonesia,Riau,Rokan Hilir,2-High Confidence, ,,SINDORA SERAYA PT.
PO1000011503,GOLDTREE (S.L.) LTD,UNKNOWN,Goldtree (S.L.) Ltd,GOLDTREE (S.L.) LTD,,,Not RSPO Certified,,,7.97317600,-10.86090900,SL,Sierra Leone,Kailahun,Daru,1-Fully Verified,,,
PO1000011551,TOMÉ AÇU MILL,UNKNOWN,Belem Bioenergia Brasil (BBB),TAU BRASIL PALMA SA,,,Not RSPO Certified,,2020/09/01 00:00:00+00,-2.892,-48.274,BRA,Brazil,Pará,Tomé-Açu,2-High Confidence, ,,"TOMÉ AÇU,EXTRACTORA TOMÉ AÇU"
PO1000011552,LANGKAT MAKMUR JAYA SAWITA,UNKNOWN,,PARENTNAME IS MILLNAME,,,Not RSPO Certified,,2020/09/01 00:00:00+00,3.8779,98.340547,IDN,Indonesia,Sumatera Utara,Langkat,1-Fully verified, ,,"PT LANGKAT MAKMUR JAYA SAWITA,LANGKAT MAKMUR JAYA
SAWITA"
PO1000011553,GASING SAWIT ABADI,UNKNOWN,DUPONT & LEOSK ENTERPRISES,DUPONT & LEOSK ENTERPRISES SDN BHD,DUPONT & LEOSK ENTERPRISES,,Not RSPO Certified,,2020/09/01 00:00:00+00,-2.555194,104.767111,IDN,Indonesia,Sumatera Selatan,Banyu Asin,1-Fully verified, ,,
PO1000011554,CITRA MAHKOTA,KPN,KPN,GAMA PLANTATION / KPN CORPORATION,,,Not RSPO Certified,,2020/09/01 00:00:00+00,-0.35815,112.129314,IDN,Indonesia,Kalimantan Barat,Melawi,1-Fully verified, ,,PT.CITRA MAHKOTA
PO1000011556,MERLUNG INTI LESTARI,UNKNOWN,,MERLUNG INTI LESTARI,,,Not RSPO Certified,,2020/09/01 00:00:00+00,-1.328637,103.273717,IDN,Indonesia,Jambi,Muaro Jambi,1-Fully verified, ,,SINAR HALOMOAN
PO1000011557,SURYA SAWIT SEJAHTERA,UNKNOWN,,SURYA SAWIT SEJAHTERA,,,Not RSPO Certified,,2020/09/01 00:00:00+00,-2.59769,120.56726,IDN,Indonesia,Sulawesi Selatan,Luwu Utara,1-Fully verified, ,,
PO1000011558,KASMAR MATANO PERSADA,UNKNOWN,,KASMAR MATANO PERSADA,,,Not RSPO Certified,,2020/09/01 00:00:00+00,-2.541361,120.303444,IDN,Indonesia,Sulawesi Selatan,Luwu Utara,1-Fully verified, ,,
PO1000011591,KALINUSA RANTAU PULUNG,UNKNOWN,,KALIMANTAN AGRO NUSANTARA,,,Not RSPO Certified,,2020/09/01 00:00:00+00,0.676288,117.227312,IDN,Indonesia,Kalimatan Timur,Kabupaten Kutai Timur,1-Fully verified, ,,KALIMANTAN AGRO NUSANTARA
PO1000011790,MILL 1,KUALA LUMPUR KEPONG (KLK),KUALA LUMPUR KEPONG (KLK),KL-KEPONG (SABAH) SDN BHD,,,Not RSPO Certified,,,4.45589400,118.22230600,MYS,Malaysia,Sabah,Tawau,1-Fully Verified,,,
PO1000011910,MAHATO INTI SAWIT,UNKNOWN,Mahato Inti Sawit,MAHATO INTI SAWIT,Mahato Inti Sawit,,Not RSPO Certified,,2021/09/29 00:00:00+00,1.37365100,100.29913100,IDN,Indonesia,Riau,Rokan Hulu,1-Fully verified,,,
PO1000011911,Sawit Jaya Mandiri Lestari,UNKNOWN,Sawit Jaya Mandiri Lestari,Sawit Jaya Mandiri Lestari,,,Not RSPO Certified,,,-0.44281400,102.25637100,IDN,Indonesia,Riau,Indragiri Hulu,1-Fully verified,,,
PO1000011912,SAWIT RUPAT SEJAHTERA,UNKNOWN,,RIAU SAWIT,,,Not RSPO Certified,,,1.93470100,101.73331900,IDN,Indonesia,Riau,Bengkalis,1-Fully verified,,,
PO1000011913,PT Gunung Rijuan Sejahtera,UNKNOWN,,Multi Perkasa Sejahtera,,,Not RSPO Certified,,2021/09/29 00:00:00+00,0.36027800,109.36560600,IDN,Indonesia,Kalimantan barat,Landak,1-Fully verified,,,GUNUNG RIJUAN SEJAHTERA
PO1000011914,MAMUSI,UNKNOWN,Agumil Philippines,AGUMIL PHILIPPINES (Rimbunan Hijau Group?),Agumil Philippines,,Not RSPO Certified,,2021/09/29 00:00:00+00,-5.73055900,151.37848500,PNG,Papua New Guinea,East new britain,Bairiman,1-Fully verified,,,MAMUSI PALM OIL MILL
PO1000011915,MANAT,UNKNOWN,Agumil Philippines,AGUMIL PHILIPPINES,Agumil Philippines,,Not RSPO Certified,,2021/09/29 00:00:00+00,8.09223700,126.08462100,PHL,Philippines,Agusan del Sur,Basa,1-Fully verified,,,MANAT PALM OIL MILL
PO1000011916,Narangit,East New Britain ,East New Britain,East New Britain Palm Oil Limited (ENBPO),,,Not RSPO Certified,,2021/09/29 00:00:00+00,-4.36250000,151.95194400,PNG,Papua New Guinea,East new britain,Vunapaladig,1-Fully verified,,,
PO1000011917,Mitra Karya Sentosa Mill,,First Resources (FR),First Resources Limited,,,Not RSPO Certified,,,0.76462200,110.66843100,IDN,Indonesia,Kalimantan barat,Sanggau,1-Fully verified,,,MITRA KARYA SENTOSA
PO1000011918,ASTANA ENDAH,UNKNOWN,KILANG KELAPA SAWIT SELUMPUR,Kilang Kelapa Sawit Lekir Sdn Bhd,,,Not RSPO Certified,,2021/09/29 00:00:00+00,4.19004300,100.81370000,MYS,Malaysia,Perak,Sitiawan,1-Fully verified,,,ASTANA ENDAH PALM OIL MILL
PO1000011991,AGRO SEJAHTERA,,Asian Agri,ASIAN AGRI GROUP,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-0.51619000,102.01667000,IDN,Indonesia,Riau,Indragiri Hulu,2-High Confidence,,,
PO1000011992,GIRI PURNO,UNKNOWN,Sabeni Ltd,SELARAS MITRA SARIMBA (Argyle Street),,,Not RSPO Certified,,2021/09/29 00:00:00+00,-1.40647000,102.26553000,IDN,Indonesia,Jambi,Tebo,2-High Confidence,,,"SELARAS MITRA SARIMBA,GIRI PURNO MILL"
PO1000011993,KELANTAN SAKTI,UNKNOWN,Kelantan Sakti,SSS Capital Limited,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-3.50618300,104.94045600,IDN,Indonesia,Sumatera Selatan,Pedamaran,2-High Confidence,,,
PO1000011994,COOPERATIVA DE UNION DE PALMICULTORES DE LA COSTA DE CHIAPAS,UNKNOWN,,COOPERATIVA DE UNION DE PALMICULTORES DE LA COSTA DE CHIAPAS,,,Not RSPO Certified,,,15.31529000,-92.82019600,MEX,Mexico,Chiapas,Acapetahua,2-High Confidence,,,"COOPERATIVA DE UNION DE PALMICULTORES DE LA
COSTA DE CHIAPAS"
PO1000012067,UNIVANICH PALM OIL PUBLIC COMPANY LIMITED,UNKNOWN,UNIVANICH PALM OIL,UNIVANICH PALM OIL PUBLIC COMPANY LTD,,,Not RSPO Certified,,,7.32431200,100.14977400,THA,Thailand,Phattalung,Pa Bon,2-High Confidence,,,PABON
PO1000012105,SAMO,UNKNOWN,,MANUTI PALM SAMO,,,RSPO Certified,"RSPO Certified, MB",,5.22833000,-3.47944000,CIV,Côte d'Ivoire,Bonoua,Aboisso,2-High Confidence,,,
PO1000012291,THAI TALLOW AND OIL,UNKNOWN,THAI TALLOW AND OIL COMPANY LIMITED,"THAI TALLOW AND OIL CO, LTD.",,,Not RSPO Certified,,,8.08560600,100.14152500,THA,Thailand,Nakhon Si Thammarat,Chian Yai,1-Fully verified,,,THAI TALLOW SITE 3
PO1000012424,BATANG KULUR,UNKNOWN,,WIJAYA BORNEO TIGANNA,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.84276100,116.05136000,IDN,Indonesia,Kalimantan Selatan,Kota Baru,2-High Confidence,,,WIJAYA BORNEO TIGANNA BATANG KULUR
PO1000012448,PT. LESTARI ABADI PERKASA,UNKNOWN,Musim Mas,MUSIM MAS HOLDINGS PTE. LTD.,,,RSPO Certified,"RSPO Certified, MB",,-1.72410000,110.67340000,IDN,Indonesia,Kalimantan Barat,Ketapang,2-High Confidence,,,LESTARI ABADI PERKASA
PO1000012465,BUMI MAJU SAWIT,UNKNOWN,Palm Mas Asri (PMA),PALM MAS ASRI,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.45647800,120.94755700,IDN,Indonesia,Sulawesi Selatan,Luwu Timur,2-High Confidence,,,PT BUMI MAJU SAWIT
PO1000012525,"CHUMPHON S.P. PALM OIL CO., LTD. MILL",UNKNOWN,Chumporn Palm Oil Industry (CPI),"CHUMPHON S.P. PALM OIL CO., LTD.",,,Not RSPO Certified,,,9.74333400,99.08110900,THA,Thailand,Chumphon,Lamae,2-High Confidence,,,CHUMPHON S.P. PALM OIL CO LTD
PO1000012526,PALM THAI PATTANA MILL,UNKNOWN,,PALM THAI PATTANA COMPANY L,,,Not RSPO Certified,,,6.92746100,99.93709700,THA,Thailand,Satun,Khuan Kalong,2-High Confidence,,,THAI PALMDEVELOPMENT CO.LTD.
PO1000012582,CALARO PALM OIL MILL,UNKNOWN,Wilmar,Biase Plantations Limited,,,RSPO Certified,"RSPO Certified, MB",2021/09/29 00:00:00+00,5.290837,8.298390,NGA,Nigeria,,,2-High Confidence,,,BIASE PLANTATIONSLIMITED
PO1000012622,Palmaris Raya,Palmaris Raya,Palmaris Raya,Palmaris Raya,,,Not RSPO Certified,,2021/09/29 00:00:00+00,0.44475000,99.26050000,IDN,Indonesia,Sumatera Utara,Sinunukan,2-High Confidence,,,AIR APA
PO1000012623,Pratama Palm Abadi,UNKNOWN,ORIENTAL HOLDINGS,OBS Singapore Pte Ltd,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.76413000,103.25555000,IDN,Indonesia,Sumatera Selatan,Musi Rawas,2-High Confidence,,,PATRAMA PALM ABADI
PO1000012638,KWAEBIBIREM,UNKNOWN,,PSI PALM OIL,,,Not RSPO Certified,,,6.21980600,-0.84353400,GHA,Ghana,Eastern,Kwaebibirem,2-High Confidence,,,
PO1000012639,KAB K VENTURES,UNKNOWN,,GHANAIAN,,,Not RSPO Certified,,,7.71777800,0.53500000,GHA,Ghana,Kadjebi District,Ahamasu,2-High Confidence,,,VOLTA RED LTD
PO1000012640,ASSIN OIL MILLS,UNKNOWN,,GHANAIAN,,,Not RSPO Certified,,,5.84704400,-1.32944800,GHA,Ghana,Assin North,Obuahun,2-High Confidence,,,
PO1000012842,PRIMA,,IJM,IJM,,,Not RSPO Certified,,2021/09/29 00:00:00+00,2.67217000,117.74580000,IDN,Indonesia,Kalimantan Timur,Bulungan,2-High Confidence,,,PRIMA MILL
PO1000012843,SETIA AGRINDO MANDIRI MILL,First Resources,First Resources (FR),PT SETIA AGRINDO MANDIRI,,,Not RSPO Certified,,,-0.43360200,102.96604000,IDN,Indonesia,Riau,Indragiri Hilir,2-High Confidence,,,
PO1000012844,SAWIT INTI RAYA,,Sawit Inti Raya,SAWIT INTI RAYA,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-0.45576000,102.16895000,IDN,Indonesia,Riau,Indragiri Hulu,2-High Confidence,,,
PO1000012845,SANLING SAWIT SEJAHTERA,UNKNOWN,PTPN III,PT SANLING SAWIT SEJAHTERA,,,Not RSPO Certified,,,-0.37911000,102.16367000,IDN,Indonesia,Riau,Indragiri Hulu,2-High Confidence,,,SANLING SAWIT SEJATERA
PO1000012846,Citra Agro Kencana,,First Resources (FR),First Resources,,,Not RSPO Certified,,,-0.47224900,115.59339000,IDN,Indonesia,Kalimantan Timur,Kutai Barat,2-High Confidence,,,CITRA AGRO KENCANA MILL
PO1000012847,RAHAYU,UNKNOWN,MP EVANS,MP EVANS,,,Not RSPO Certified,,,-0.20197000,116.77240000,IDN,Indonesia,Kalimantan Timur,Kutai Kartanegara,2-High Confidence,,,
PO1000012848,Arsi Griya Plantations,UNKNOWN,,ARSI Group,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.85770000,104.94060000,IDN,Indonesia,Sumatera Selatan,Banyu Asin,2-High Confidence,,,
PO1000012849,PALMA BUMI LESTARI,UNKNOWN,DHARMA AGUNG WIJAYA (DAW),PALMA BUMI LESTARI ,,,Not RSPO Certified,,,0.47690000,110.06280000,IDN,Indonesia,Kalimantan Barat,Landak,2-High Confidence,,,
PO1000012850,Giga Rokan Riau,UNKNOWN,GIGA PUTRA PERKASA,Giga Putra Perkasa,GIGA PUTRA PERKASA,,Not RSPO Certified,,2021/09/29 00:00:00+00,0.39670000,100.84100000,IDN,Indonesia,Riau,Rokan Hulu,2-High Confidence,,,
PO1000012851,BUKIT JEJER SUKSES,,Sabeni Ltd,BUKIT JEJER SUKSES,Bukit Jejer Sukses,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.29230000,121.79167000,IDN,Indonesia,Sulawesi Tengah,Morowali,2-High Confidence,,,
PO1000012852,YUNI BERSAUDARA SEJAHTERA,UNKNOWN,,YUNI BERSAUDARA SEJAHTERA,,,Not RSPO Certified,,,-0.02652000,101.18978000,IDN,Indonesia,Riau,Kampar,2-High Confidence,,,
PO1000013228,DOLA CPO,UNKNOWN,,OLAM PALM GABON SA,,,RSPO Certified,"RSPO Certified, IP",,-2.1664440,11.1778000,GAB,Gabon,Nanga,Dola,2-High Confidence,,,
PO1000013408,Kenari,UNKNOWN,GAR,Bangun Nusa Mandiri,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.16516000,110.92084000,IDN,Indonesia,Kalimantan Barat,Ketapang,2-High Confidence,,,BANGUNG NUSA MANDIRI KENARI
PO1000013486,KASIH AGRO MANDIRI,UNKNOWN,,UNKNOWN,,,Not RSPO Certified,,,-2.84378000,104.33381000,IDN,Indonesia,Sumatera Salatan,Banyu Asin,1-Fully Verified,,,
PO1000013495,MUARA SAWIT LESTARI,UNKNOWN,DHARMA AGUNG WIJAYA (DAW),MUARA SAWIT LESTARI,,,Not RSPO Certified,,,-2.27866000,101.16360000,IDN,Indonesia,Sumatera Barat,Pesisir selatan,1-Fully Verified,,,
PO1000013497,AGRO ABADI CEMERLANG,UNKNOWN,Genting,GENTING PLANTATIONS BERHAD,,,Not RSPO Certified,,,-0.33938000,110.18980000,IDN,Indonesia,Kalimantan Barat,Sanggau,2-High Confidence,,,
PO1000013498,Batu Mas Sejahtera,Goodhope,Goodhope,Goodhope,,,Not RSPO Certified,,,-1.01377000,110.52990000,IDN,Indonesia,Kalimantan Barat,Ketapang,1-Fully Verified,,,
PO1000013499,KAYAN PLANTATION,UNKNOWN,Kayan Plantation,UNKNOWN,,,Not RSPO Certified,,,2.68407700,117.60660000,IDN,Indonesia,Kalimantan Timur,Bulungan,2-High Confidence,,,
PO1000013512,MENTHOBI MAKMUR LESTARI,UNKNOWN,,UNKNOWN,,,Not RSPO Certified,,,-2.24908100,111.43056300,IDN,Indonesia,Kalimantan Tengah,Lamandau,1-Fully Verified,,,
PO1000013517,BIYU IYAS MALELA,UNKNOWN,,BIYU IYAS MALELA,,,Not RSPO Certified,,,3.28111100,99.28938800,IDN,Indonesia,Sumatera Utara,Batu Bara,3-Low Confidence,,,
PO1000013712,OKOMU POM 2,SOCFIN S.A.,SOCFIN,OKOMU OIL PALM COMPANY PLC,,,Not RSPO Certified,,2020/09/01 00:00:00+00,6.673656,5.809642,NGA,Nigeria,Edo,Uhunmwonde,3-Low Confidence, ,,"THE OKOMU OILPALM COMPANYPLC,THE OKOMU OIL PALM
COMPANY PLC"
PO1000013772,ACEITES CA,UNKNOWN,,ACEITES CA,,,Not RSPO Certified,,,9.00176200,-71.98279600,VEN,Venezuela,Zulia,La Cordillera,2-High Confidence,,,
PO1000013774,Palmar El Quitebe,UNKNOWN,,Palmar El Quitebe S.A.S.,,,Not RSPO Certified,,2021/09/29 00:00:00+00,5.54379300,-71.98016400,COL,Colombia,Casanare,Nunchía,2-High Confidence,,,
PO1000013776,INVERSIONES EL PALMERAL,UNKNOWN,,INVERSIONES EL PALMERAL,,,Not RSPO Certified,,,9.01013300,-71.89043400,VEN,Venezuela,Zulia,Santa Bárbara de Zulia,2-High Confidence,,,
PO1000013777,Perkebunan Sumatera Utara (Simpang Gambir),UNKNOWN,,Perkebunan Sumatera Utara,,,Not RSPO Certified,,2021/09/29 00:00:00+00,0.59583000,99.30000300,IDN,Indonesia,Sumatera Utara,Mandailing Natal,1-Fully Verified,,,
PO1000013778,Balam Berlian Sawit,UNKNOWN,,Balam Berlian Sawit,,,Not RSPO Certified,,2021/09/29 00:00:00+00,1.67759000,100.80812000,IDN,Indonesia,Riau,Rokan Hilir,2-High Confidence,,,
PO1000013779,Perawang Agro Sejahtera,UNKNOWN,,Perawang Agro Sejahtera,,,Not RSPO Certified,,2021/09/29 00:00:00+00,0.59747200,101.62136100,IDN,Indonesia,Riau,Siak,2-High Confidence,,,PERAWAN AGRO SEJAHTERA
PO1000013780,SUKSES MAJU ABADI,UNKNOWN,Incasi Raya Group (IRG),SUKSES MAJU ABADI,,,Not RSPO Certified,,,-1.63327700,101.69477800,IDN,Indonesia,Jambi,Bungo,3-Low Confidence,,,
PO1000013829,SUNGAI KEDANG,UNKNOWN,THA,HARAPAN RIMBA RAYA,,,Not RSPO Certified,,,-0.65852400,115.49652800,IDN,Indonesia,Kalimantan Barat,Kutai Barat,1-Fully Verified,,,
PO1000013836,FAJAR AGRO SAWIT,UNKNOWN,,FAJAR AGRO SAWIT,,,Not RSPO Certified,,,3.49985700,98.30626400,IDN,Indonesia,Sumatera Utara,Langkat,1-Fully Verified,,,
PO1000013837,Karya Makmur Abadi,UNKNOWN,KUALA LUMPUR KEPONG (KLK),Kuala Lumpur Kepong,KUALA LUMPUR KEPONG (KLK),,Not RSPO Certified,,2021/09/29 00:00:00+00,-1.95718000,111.49822000,IDN,Indonesia,Kalimantan Tengah,Lamandau,2-High Confidence,,,
PO1000013838,Mutiara Hijau Lestari,UNKNOWN,Mutiara Hijau Lestari,Mutiara Hijau Lestari,Mutiara Hijau Lestari,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.58202400,106.24468500,IDN,Indonesia,Bangka Tengah,Guntung,2-High Confidence,,,
PO1000013868,PUTRA BONGAN JAYA,UNKNOWN,KUALA LUMPUR KEPONG (KLK),KUALA LUMPUR KEPONG BHD,,,Not RSPO Certified,,,-0.66961000,116.33178600,IDN,Indonesia,Kalimantan Timur,Kutai Barat,1-Fully Verified,,,
PO1000013886,DUA SAMARU PUTRA MANDIRI,UNKNOWN,,DUA SEMERU PUTRA MANDIRI,,,Not RSPO Certified,,,-2.28748400,102.67625400,IDN,Indonesia,Jambi,Bernai,2-High Confidence,,,
PO1000013887,PUTERA BANGKA TANI,UNKNOWN,,PUTERA BANGKA TANI,,,Not RSPO Certified,,,-2.35527700,106.20916000,IDN,Indonesia,Bangka Tengah,Belilik,2-High Confidence,,,
PO1000013888,KURNIA PALMA AGUNG LESTARI,UNKNOWN,,KURNIA PALMA AGUNG LESTARI,,,Not RSPO Certified,,,-1.79040500,102.25933100,IDN,Indonesia,Jambi,Koto Rayo,2-High Confidence,,,
PO1000013889,PANCA MITRA KATINGAN,UNKNOWN,DHARMA AGUNG WIJAYA (DAW),PANCA MITRA KATINGAN,,,Not RSPO Certified,,,-1.69831600,113.13913100,IDN,Indonesia,Kalimantan Tengah,Kabupaten Katingan,2-High Confidence,,,
PO1000013890,DINAMIKA PRIMA ARTHA,UNKNOWN,Palm Mas Asri (PMA),PALM MAS ASRI,,,Not RSPO Certified,,,0.66561100,117.39177800,IDN,Indonesia,Kalimantan Timur,Kutai Timur,2-High Confidence,,,
PO1000013891,WAHANA PLANTATION & PRODUCTS,UNKNOWN,TANJUNG RHU PLANTATION,TIANJIN JULONG,,,Not RSPO Certified,,,0.01184000,111.55973000,IDN,Indonesia,Kalimantan Barat,Sintang,2-High Confidence,,,PT WAHANA PLANTATION AND PRODUCT
PO1000013892,Oleaginosas Del Norte De Santander,UNKNOWN,C.I BIOCOSTA,Oleonorte S.A.S.,,,Not RSPO Certified,,2021/09/29 00:00:00+00,8.20142600,-72.55128300,COL,Colombia,Norte de Santander,El Zulia,2-High Confidence,,,
PO1000014117,PALMERAS DEL LLANO,UNKNOWN,Palmeras del Llano,PALMERAS DEL LLANO S.A.,,,Not RSPO Certified,,,3.96098300,-73.62776400,COL,Colombia,Meta,Acacías,2-High Confidence,,,
PO1000014159,Mitra Saudara Lestari,UNKNOWN,KSK,Kalimantan Sawit Kusuma,KSK,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.58027000,111.02250000,IDN,Indonesia,Kalimantan Barat,Ketapang,2-High Confidence,,,
PO1000014162,Parma Darma Global Sawit,UNKNOWN,,Parma Darma Global Sawit,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.54139000,120.41190000,IDN,Indonesia,Sulawesi Selatan,Luwu Utara,2-High Confidence,,,
PO1000014163,Berkat Cipta Abadi,UNKNOWN,Korindo,Berkat Cipta Abadi,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-6.85650500,140.51354200,IDN,Indonesia,Papua,Boven Digoel,2-High Confidence,,,
PO1000014164,GAWI BAHANDEP SAWIT MEKAR 2,UNKNOWN,TAP,GAWI BAHANDEP SAWIT MEKAR 2,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.88504600,112.40760400,IDN,Indonesia,Kalimantan Tengah,Seruyan,2-High Confidence,,,
PO1000014165,PKS PUMAKAN,UNKNOWN,PTPN III,PT Perkebunan Nusantara XIII (Pamukan),,,Not RSPO Certified,,2021/09/29 00:00:00+00,-2.686770,116.203424,IDN,Indonesia,Kalimantan Selatan,Kota Baru,2-High Confidence,,,
PO1000014166,Vanimo Green Mill,,BOPPL,BEWANI OIL PALM PLANTATIONS LTD,,,Not RSPO Certified,,,-2.91907400,141.43305800,PNG,Papua New Guinea,Sanduan,Imbio,2-High Confidence,,,
PO1000014167,OCHO SUR,,Ocho Sur,Northern Ocho Sur (formerly Melka) plantation,,,Not RSPO Certified,,,-8.18389500,-74.92550200,PER,Peru,Uyacali,Nueva Requena,2-High Confidence,,,
PO1000014168,PT Gelora Mandiri Membangun,UNKNOWN,Korindo,PT Gelora Mandiri Membangun,,,Not RSPO Certified,,,-0.78673200,128.27790000,IDN,Indonesia,Maluku Utara,Halmahera Selatan,2-High Confidence,,,
PO1000014169,Ichiko Agro Lestari,UNKNOWN,Mandosawu Putratama Sakti,Ichiko Agro Lestari,,,Not RSPO Certified,,,-0.50309800,109.48576700,IDN,Indonesia,Kalimantan Barat,Kubu Raya,2-High Confidence,,,
PO1000014170,PT Bumi Mas Agro ,UNKNOWN,MP EVANS,PT Bumi Mas Agro ,,,Not RSPO Certified,,,0.88446800,118.40262100,IDN,Indonesia,Kalimantan Timur,Kutai Timur,2-High Confidence,,,
PO1000014171,Mulia Inti Perkasa,UNKNOWN,Mulia Inti Perkasa,Mulia Inti Perkasa ,Mulia Inti Perkasa,,Not RSPO Certified,,,2.29318900,116.90868600,IDN,Indonesia,Kalimantan Timur,Berau,2-High Confidence,,,
PO1000014172,EXTRACTORA EL ESTERO,UNKNOWN,Extractora El Estereo,EXTRACTORA EL ESTERO,Extractora El Estereo,,Not RSPO Certified,,,4.60858400,-72.27212200,COL,Colombia,Casanare,Maní,2-High Confidence,,,
PO1000014173,PKS PT. SATYA AGUNG,UNKNOWN,PKS Satya Agung,PT. SATYA AGUNG,,,Not RSPO Certified,,2021/09/29 00:00:00+00,5.012490,97.105192,IDN,Indonesia,Aceh,Kabupaten Aceh Utara,2-High Confidence,,,
PO1000014174,PKS TAPIN BINI MILL,Sawit Mandiri Lestari,Metro Jaya Lestari,PT Sawit Mandiri Lestari,,,Not RSPO Certified,,2021/09/29 00:00:00+00,-1.912948,111.211934,IDN,Indonesia,,,2-High Confidence,,,
PO1000014175,YUZANA,UNKNOWN,,YUZANA COMPANY LTD ,,,Not RSPO Certified,,2021/09/29 00:00:00+00,10.410228,98.618752,MMR,Myanmar,Khamaukgyi,Aw Gyi,2-High Confidence,,,
PO1000014176,MEJANG INDAR MILL,UNKNOWN,Palma Serasih Group (PSG),Nusantara Agro Sentosa,,,Not RSPO Certified,,2021/09/29 00:00:00+00,1.30559200,116.90712700,IDN,Indonesia,Kalimantan Timur,Kutai Timur,2-High Confidence,,,
